,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Azim,Elev,TkBB(K), 22.235, 23.035, 23.835, 26.235, 30.000, 51.250, 52.280, 53.850, 54.940, 56.660, 57.290, 58.800
2007/12/22,11,268.59,62.06,793.7,248.5,N,0.0,90.0,279.9563333333333,13.569333333333333,11.555,10.646666666666667,11.233666666666666,12.037333333333333,68.888,102.13400000000001,209.92299999999997,262.5003333333333,270.46666666666664,270.531,270.2793333333333
2007/12/23,11,266.38,55.85,793.8,260.8,N,0.0,90.0,278.029,16.798333333333332,14.250333333333334,12.883666666666667,12.293999999999999,12.672,70.13433333333333,102.74733333333333,207.97733333333332,258.59566666666666,265.875,266.202,266.1313333333334
2007/12/24,11,265.2,95.85,793.8,247.7,N,0.0,90.0,276.3063333333333,12.513666666666666,10.613333333333333,10.178666666666665,11.081333333333333,11.597666666666667,68.37633333333332,101.53733333333334,208.75866666666667,260.92466666666667,268.12800000000004,268.2693333333333,267.95966666666664
2007/12/25,11,268.62,87.5,793.7,265.5,N,0.0,90.0,280.65166666666664,18.193333333333335,15.828999999999999,14.290333333333333,13.442999999999998,14.023333333333333,71.46166666666667,104.20566666666667,210.18566666666666,260.68466666666666,267.48566666666665,267.6913333333333,267.805
2007/12/26,11,266.89,64.43,793.7,252.6,N,0.0,90.0,279.41033333333337,16.464,14.292666666666667,13.044333333333332,12.856000000000002,13.253333333333332,70.66866666666667,103.42099999999999,209.4116666666667,258.6243333333333,265.05333333333334,265.42766666666665,265.712
2007/12/27,11,267.04,72.59,793.7,252.6,N,0.0,90.0,278.9273333333333,14.471333333333334,12.172999999999998,11.410666666666666,11.713999999999999,12.088000000000001,68.74066666666667,102.21799999999999,210.32933333333332,261.0543333333334,267.0276666666667,267.1303333333333,266.9753333333333
2007/12/28,11,261.81,60.02,798.1,248.8,N,0.0,90.0,273.62766666666664,13.270666666666667,11.406666666666666,10.836333333333332,11.530000000000001,11.660999999999998,69.79500000000002,102.279,205.84233333333333,253.46933333333334,259.484,259.97,260.20366666666666
2007/12/29,11,262.79,65.63,793.9,249.8,N,0.0,90.0,274.95799999999997,11.661,9.710333333333335,9.509333333333332,10.981666666666666,11.274666666666667,68.62666666666667,101.60133333333332,207.41766666666666,256.162,261.951,262.36633333333333,262.4173333333333
2007/12/30,11,258.59,47.85,796.9,246.3,N,0.0,90.0,270.76233333333334,11.962333333333333,9.799333333333333,9.804666666666666,10.990333333333332,11.108,68.85300000000001,101.66033333333334,206.742,254.048,258.1863333333333,258.41200000000003,258.244
2007/12/31,11,259.27,48.55,799.5,246.4,N,0.0,90.0,271.291,12.434666666666665,10.368666666666666,10.304666666666666,11.338666666666667,11.219333333333335,69.733,102.15566666666666,206.24599999999998,253.53566666666669,258.222,258.576,258.5973333333333
